method,idx,kp,lam,gamma,reg,power,clip,mean_pos,final_pos,drift,solver,score,ok
method2,180,80.0,0.05,50.0,0.0001,1.0,1.0,0.022618775131029122,0.05283896690912666,0.2917873887840805,4.1936359960139,0.030551340904717682,True
method2,181,80.0,0.1,1.0,1e-08,0.8,1.0,0.056647488161015655,0.07760840823714572,0.36169011769668075,6.3430908200004055,0.06705283592494947,False
method2,182,80.0,0.1,1.0,1e-06,0.9,1.0,0.056690568878571754,0.07760815547062108,0.36171143163305425,6.342925329775611,0.06709626017612065,False
method2,183,80.0,0.1,1.0,0.0001,1.0,1.0,0.056718161140783485,0.07760201458286993,0.36159781165281996,6.342080223193841,0.06712115748543682,False
method2,184,80.0,0.1,2.0,1e-08,0.8,1.0,0.054306441876509605,0.07122775468071688,0.356681915816841,5.845874082056899,0.06436301723387487,False
method2,185,80.0,0.1,2.0,1e-06,0.9,1.0,0.054380672980703725,0.07123299373652328,0.35649080855776927,5.845719657032172,0.0644333489803752,False
method2,186,80.0,0.1,2.0,0.0001,1.0,1.0,0.054423117844299665,0.07121844219294372,0.3561287112063888,5.843687406804443,0.06446753577182966,False
method2,187,80.0,0.1,5.0,1e-08,0.8,1.0,0.046620478000226624,0.05318348939114761,0.2910569464280773,4.313441554873935,0.05459833770622514,True
method2,188,80.0,0.1,5.0,1e-06,0.9,1.0,0.046845800860970926,0.05329347429187377,0.2917498855365475,4.321402172321986,0.05484149965786287,True
method2,189,80.0,0.1,5.0,0.0001,1.0,1.0,0.04682581745018957,0.053202932549472816,0.29100663700536106,4.313668562876632,0.05480278447173511,True
method2,190,80.0,0.1,10.0,1e-08,0.8,1.0,0.03454500707276618,0.050178796334040945,0.2628946384451675,4.235570784952686,0.04192068523414587,True
method2,191,80.0,0.1,10.0,1e-06,0.9,1.0,0.034350120823088026,0.04934887607928421,0.2574758329485336,4.003405916759046,0.04150134044043822,True
method2,192,80.0,0.1,10.0,0.0001,1.0,1.0,0.03484378911602131,0.04913139663817898,0.2559884580781054,3.9852885456128657,0.04195620255038985,True
method2,193,80.0,0.1,20.0,1e-08,0.8,1.0,0.025433506303816217,0.060517590490099686,0.33195125804539216,4.9637952084751,0.03455442906896161,True
method2,194,80.0,0.1,20.0,1e-06,0.9,1.0,0.025988634060855567,0.06029358300407618,0.32895399643592305,4.839749381240628,0.034987588680194345,True
method2,195,80.0,0.1,20.0,0.0001,1.0,1.0,0.026339922928644784,0.061614153096894275,0.3374260321616589,5.0832477362175315,0.03563006743998673,True
method2,196,80.0,0.1,50.0,1e-08,0.8,1.0,0.0198635474783544,0.05153741113914163,0.2896874007396562,4.079122152142004,0.02769685656921853,True
method2,197,80.0,0.1,50.0,1e-06,0.9,1.0,0.02261520834915903,0.05753217435706197,0.31940909932776224,4.568556683744573,0.03128766867758656,True
method2,198,80.0,0.1,50.0,0.0001,1.0,1.0,0.02343731027177614,0.05096658394701693,0.2781059891908279,4.027102827806869,0.03101298146949613,True
method2,199,80.0,0.5,1.0,1e-08,0.8,1.0,0.05608845401107661,0.07668759261594969,0.3332248636905482,6.244638807264614,0.06587527068851988,False
method2,200,80.0,0.5,1.0,1e-06,0.9,1.0,0.056118015117959406,0.07668279392869441,0.3330417374455655,6.243762666251062,0.06590073119999625,False
method2,201,80.0,0.5,1.0,0.0001,1.0,1.0,0.05615988419314913,0.07667336631619798,0.3331219593097193,6.242804337549417,0.06594372554811823,False
method2,202,80.0,0.5,2.0,1e-08,0.8,1.0,0.05381520215225795,0.0705613590472673,0.3212312619959308,5.761637833878551,0.06312064630911585,False
method2,203,80.0,0.5,2.0,1e-06,0.9,1.0,0.05383817538736648,0.07037323836937287,0.32287307464891624,5.750924056801821,0.06317109890874571,False
method2,204,80.0,0.5,2.0,0.0001,1.0,1.0,0.05390383786413093,0.07038997605578634,0.32287048743315466,5.751915775008474,0.06323720550029827,False
method2,205,80.0,0.5,5.0,1e-08,0.8,1.0,0.046282791354546084,0.05109828035121819,0.26375058949505303,4.171554804475277,0.053643580546684784,True
method2,206,80.0,0.5,5.0,1e-06,0.9,1.0,0.046390760024841,0.05110733568338068,0.26362771810864005,4.171584537055661,0.053749106655541626,True
method2,207,80.0,0.5,5.0,0.0001,1.0,1.0,0.046470164728120704,0.051105600460947136,0.2634725502719073,4.171050358175404,0.05382514091264655,True
method2,208,80.0,0.5,10.0,1e-08,0.8,1.0,0.033474318072990464,0.043668939133195965,0.2245132166398489,3.54153775725749,0.03973535128441619,True
method2,209,80.0,0.5,10.0,1e-06,0.9,1.0,0.03359348594733135,0.043928467039242865,0.226541050616018,3.7044580123651203,0.03997653596583427,True
method2,210,80.0,0.5,10.0,0.0001,1.0,1.0,0.03367015120917874,0.04392505895259258,0.22655151135686385,3.704117528522215,0.04005324020057713,True
method2,211,80.0,0.5,20.0,1e-08,0.8,1.0,0.02492382255657878,0.05542188522198829,0.3013583364517688,4.554830453603308,0.03322840451241581,True
method2,212,80.0,0.5,20.0,1e-06,0.9,1.0,0.02543550710074256,0.05694053848762635,0.3090586611048023,4.5683945888698325,0.03390087761727352,True
method2,213,80.0,0.5,20.0,0.0001,1.0,1.0,0.025404161293558828,0.05632827261745217,0.30593547937991605,4.636800884200797,0.033841271323257545,True
method2,214,80.0,0.5,50.0,1e-08,0.8,1.0,0.020522043280966393,0.04842158786215378,0.2654359727033827,3.816906805439951,0.027739216137754024,True
method2,215,80.0,0.5,50.0,1e-06,0.9,1.0,0.02190932562103985,0.05348106519696231,0.2956106070749301,4.233973206918638,0.029938524365997768,True
method2,216,80.0,0.5,50.0,0.0001,1.0,1.0,0.02092244875894524,0.04809549425192981,0.2641162832846953,3.779680050032841,0.028094614449655563,True
method2,217,80.0,1.0,1.0,1e-08,0.8,1.0,0.055634793533393144,0.07608121418626089,0.30565067040989724,6.188645452340386,0.06484212966776128,False
method2,218,80.0,1.0,1.0,1e-06,0.9,1.0,0.05566769210710805,0.07606498338704061,0.3057299332761618,6.187107729930343,0.06487584463759646,False
method2,219,80.0,1.0,1.0,0.0001,1.0,1.0,0.0557007078318058,0.07604251517359871,0.305792316361204,6.185010545932559,0.06490905943199617,False
method2,220,80.0,1.0,2.0,1e-08,0.8,1.0,0.053424542737016606,0.07033269248754072,0.2910418170898882,5.7276868979850635,0.0621092225278069,False
method2,221,80.0,1.0,2.0,1e-06,0.9,1.0,0.05349810041150154,0.07031543653452342,0.28981838856402165,5.72564604900667,0.06215729120728531,False
method2,222,80.0,1.0,2.0,0.0001,1.0,1.0,0.053559297616210096,0.07029919621170429,0.28994721375012217,5.723969872992831,0.06222022682770895,False
method2,223,80.0,1.0,5.0,1e-08,0.8,1.0,0.04606123715125493,0.04998811540951404,0.23595415641322517,4.111777855299358,0.05283620920716911,True
method2,224,80.0,1.0,5.0,1e-06,0.9,1.0,0.04619365444450144,0.05008319473459723,0.2362313173958415,4.118804319827439,0.05297768295233199,True
method2,225,80.0,1.0,5.0,0.0001,1.0,1.0,0.04629867412203783,0.05009567705988955,0.23626881330269273,4.119216606487037,0.0530836586913352,True
method2,226,80.0,1.0,10.0,1e-08,0.8,1.0,0.03325186974488259,0.03817349256550774,0.19719273898272305,3.0777176475060637,0.03873458334829009,True
method2,227,80.0,1.0,10.0,1e-06,0.9,1.0,0.03336986776302979,0.038084939927856234,0.19682520498992145,3.070355830169167,0.0388415497779128,True
method2,228,80.0,1.0,10.0,0.0001,1.0,1.0,0.03337244473938025,0.038074622905466766,0.1968443127971115,3.070468185425712,0.03884456508803534,True
method2,229,80.0,1.0,20.0,1e-08,0.8,1.0,0.02483245604854079,0.05306887740030781,0.2883950312972787,4.358894402313365,0.03277980387564305,True
method2,230,80.0,1.0,20.0,1e-06,0.9,1.0,0.02475633696730281,0.05327857320240868,0.2892346075768338,4.355003208688522,0.03271853072318375,True
method2,231,80.0,1.0,20.0,0.0001,1.0,1.0,0.024738858283157673,0.052349035795194516,0.2840163774590824,4.193628691824471,0.03251600017825156,True
method2,232,80.0,1.0,50.0,1e-08,0.8,1.0,0.02168309550715017,0.050742607233542986,0.2781208916607571,4.02697791356039,0.029259002297145505,True
method2,233,80.0,1.0,50.0,1e-06,0.9,1.0,0.02120283325871247,0.04864859619515177,0.26663458416981506,3.846874331550704,0.028458962107884123,True
method2,234,80.0,1.0,50.0,0.0001,1.0,1.0,0.020442923226926767,0.045325310831945104,0.24713092020503824,3.5667680719345305,0.0271689256669948,True
method2,235,80.0,2.0,1.0,1e-08,0.8,1.0,0.05539863122565251,0.07674688811046172,0.26938421131300716,6.234490597049276,0.0639035607504373,False
method2,236,80.0,2.0,1.0,1e-06,0.9,1.0,0.05542724662567616,0.0767179420548297,0.269509948400504,6.232109777875269,0.06393350048262388,False
method2,237,80.0,2.0,1.0,0.0001,1.0,1.0,0.05547169156542946,0.07668570504454256,0.2697756699358389,6.229431292700175,0.06398192061049632,False
method2,238,80.0,2.0,2.0,1e-08,0.8,1.0,0.053344275775376405,0.071443095243252,0.2501303625122244,5.81078515895085,0.06125227560509632,False
method2,239,80.0,2.0,2.0,1e-06,0.9,1.0,0.05337631381535059,0.07139767878104286,0.25026792249756213,5.807076087664105,0.061285210309133885,False
method2,240,80.0,2.0,2.0,0.0001,1.0,1.0,0.05342805477502184,0.07136278995254804,0.2503971709034995,5.80402117575147,0.06133800878096757,False
method2,241,80.0,2.0,5.0,1e-08,0.8,1.0,0.04674959570934977,0.05223498664469322,0.20293123444300742,4.318259055990711,0.052967349926205276,True
method2,242,80.0,2.0,5.0,1e-06,0.9,1.0,0.046805394231690924,0.05220304907304488,0.2029363831669008,4.315547035071905,0.05302189541256489,True
method2,243,80.0,2.0,5.0,0.0001,1.0,1.0,0.046909432417051866,0.05219804562170813,0.2029609465194836,4.314947210751007,0.053126124952817044,True
method2,244,80.0,2.0,10.0,1e-08,0.8,1.0,0.03360906651108768,0.028222208019089652,0.14946293630544089,2.247869245132873,0.037722259859762935,True
method2,245,80.0,2.0,10.0,1e-06,0.9,1.0,0.03357405740970652,0.028238406083484817,0.14954179407895163,2.249233604627132,0.03768951009359912,True
