avg_step_time_s,final_joint_drift_norm_rad,final_position_error_m,final_solver_residual,gamma,mean_position_error_m,mean_solver_residual,ns,returncode,runtime_s,shape,summary_path
0.0021481774500007305,4.847931509132033e-07,1.6751465010392994e-07,2.826279353074732e-05,200,2.807226026121503e-05,0.004578170869102424,40,0,8.592709800002922,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g200_ns40\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0031656766750002134,4.847368791555584e-07,1.6750386075750173e-07,2.8260030577195527e-05,200,2.5317328827207866e-05,0.004123751062904668,60,0,12.662706700000854,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g200_ns60\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0002837256000002526,6.771666867472532e-05,2.3981624265624626e-05,0.023706123378129003,500,0.0007954530671478889,0.20690357358610198,1,0,1.1349024000010104,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g500_ns1\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004609464749992185,1.0193328017245376e-06,2.0409861497199173e-07,3.4535094212112836e-05,500,9.053712059870477e-05,0.020271280945749724,5,0,1.843785899996874,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g500_ns5\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006926289000002726,5.265303288061207e-07,1.416424241842626e-07,2.4402847536743367e-05,500,5.2951197898415125e-05,0.010370785275667227,10,0,2.77051560000109,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g500_ns10\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0011904792500008626,6.739336570452577e-07,1.5797578885320957e-07,2.708530971520516e-05,500,2.9831357873044932e-05,0.005330522395430792,20,0,4.76191700000345,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g500_ns20\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.002122141224999723,6.744975675959933e-07,1.5773328922744665e-07,2.704274892119553e-05,500,1.7187926626831892e-05,0.0028484980352478416,40,0,8.488564899998892,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g500_ns40\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.003179975850000119,6.74454038468255e-07,1.5785687962587383e-07,2.7054561866966502e-05,500,1.3652139615258823e-05,0.0022393379997905595,60,0,12.719903400000476,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g500_ns60\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0002791143249996821,6.6808891941202705e-06,1.1345605910373368e-06,0.00021562089294588238,80,0.0006162828198142422,0.11514949989963856,1,0,1.1164572999987286,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g80_ns1\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004507338750008785,7.612385480721203e-07,2.3840731352761753e-07,3.9362944695538376e-05,80,0.00014862950098623072,0.024475282890527944,5,0,1.8029355000035139,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g80_ns5\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006628550500008715,7.374003019833746e-07,2.3655258951168686e-07,3.9126583073698784e-05,80,9.972408730316402e-05,0.016236200638763968,10,0,2.6514202000034857,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g80_ns10\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0011588064249990566,7.382499284691522e-07,2.3649315002724848e-07,3.9111177095873494e-05,80,8.881909345716103e-05,0.014444907772786182,20,0,4.6352256999962265,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g80_ns20\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.002201592299999902,7.385193475185267e-07,2.3647019244119872e-07,3.910539603318445e-05,80,8.593878626156279e-05,0.013972493236101927,40,0,8.806369199999608,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g80_ns40\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.003191629675000513,7.386194867073371e-07,2.3646278734741216e-07,3.910346381059152e-05,80,8.581509969557737e-05,0.013951589260118158,60,0,12.766518700002052,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g80_ns60\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0002805784499996662,2.2390280800184548e-05,4.198753034730825e-06,0.0011022467936397285,200,0.0004855764522944908,0.11327890551838474,1,0,1.1223137999986648,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g200_ns1\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004423713750002207,1.1463206468541968e-06,2.527199094843754e-07,4.824392402351896e-05,200,0.0001313184121636189,0.024217069916768273,5,0,1.769485500000883,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g200_ns5\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006626709749998553,7.122353262059737e-07,2.0262023356785488e-07,3.461482635987436e-05,200,6.686428433733094e-05,0.011311662476390552,10,0,2.6506838999994216,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g200_ns10\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0012831721750008,6.87292417583189e-07,2.0037647662925495e-07,3.4186878818930735e-05,200,4.323120232386656e-05,0.0070665081932312825,20,0,5.1326887000032,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g200_ns20\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0021998415250000106,6.871151328879949e-07,2.0034975611266322e-07,3.417989642143103e-05,200,3.133629136976227e-05,0.005099457691369473,40,0,8.799366100000043,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g200_ns40\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.003144024375000299,6.870302006657932e-07,2.0033865665668842e-07,3.417720881075413e-05,200,2.9802992474877547e-05,0.004846940336864103,60,0,12.576097500001197,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g200_ns60\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0002805123749985796,0.1331194475108676,0.02707856947499623,6.628694276428114,500,0.011036520425357068,12.00890957208114,1,0,1.1220494999943185,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g500_ns1\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.000449117150001257,2.4347021406936856e-06,4.323250583432438e-07,7.101943577376076e-05,500,0.00010145495563842486,0.022529082699712138,5,0,1.7964686000050278,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g500_ns5\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006840792000002694,8.169471218400854e-07,1.8383793521667522e-07,3.146080224460853e-05,500,5.8453797661301706e-05,0.011481566759398796,10,0,2.7363168000010774,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g500_ns10\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0011894818250002572,9.445296965759901e-07,1.981999907772558e-07,3.3779337492001776e-05,500,3.240549957700953e-05,0.005847192666128164,20,0,4.757927300001029,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g500_ns20\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0021163963250000963,9.473965581152717e-07,1.9896213732153598e-07,3.388654832993764e-05,500,1.8839979012941527e-05,0.003104023748846349,40,0,8.465585300000384,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g500_ns40\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0031258865500003595,9.471639179397438e-07,1.987742391439085e-07,3.386550087873094e-05,500,1.4954406255008747e-05,0.0024456036562572007,60,0,12.503546200001438,ellipse,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\ellipse\g500_ns60\single\ellipse\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
