label,status,method,noise_channel,noise_profile,noise_level,trial,seed,tau,duration_s,task_gain,position_weight,drift_weight,pcg_max_iters,mean_position_error_m,max_position_error_m,final_position_error_m,mean_joint_drift_norm_rad,max_abs_joint_drift_rad,final_joint_drift_norm_rad,mean_elncp_residual_norm,max_elncp_residual_norm,mean_stationarity_norm,mean_ncp_residual_norm,mean_pcg_iterations,max_pcg_iterations,mean_active_iterations,max_active_iterations,min_boundary_slack,mean_noise_norm,max_noise_norm,theta_initial_rad,theta_final_rad,theta_delta_rad,num_samples,wall_clock_run_s,result_dir
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.001,3,21103484,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433037458446695,0.0003077033323802827,5.357606989372988e-07,0.31012105194236733,0.4125531421190407,4.374806140476477e-06,1.91458977439909e-08,1.535529391999595e-07,1.9106847770102624e-08,8.670082566677624e-11,9.598,13,1.5495,2,1.8596139272124224,0.0004998750000000001,0.00099975,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[3.961004434249927e-07, -1.570795993234552, 1.5707950290960797, 2.659777310770022e-06, 1.570793464296121, -1.3850754130387369e-06]","[3.961004434249927e-07, 3.335603444565294e-07, -1.2976988168489356e-06, 2.659777310770022e-06, -2.862498775568767e-06, -1.3850754130387369e-06]",4000,1.8258066000125837,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.001_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.001,4,20733781,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043318661689171,0.0003073483078719722,7.084543727802692e-07,0.3101209503993691,0.41255374759538377,4.839564270839858e-06,1.8324591042598454e-08,1.661331412422711e-07,1.8283965306149132e-08,8.670085156757287e-11,9.63575,13,1.56475,2,1.8596752091476063,0.0004998750000000001,0.00099975,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.483332556896291e-07, -1.5707946307166432, 1.5707946570037763, 2.6273835419876467e-06, 1.5707991263165608, -1.7303265369542945e-06]","[1.483332556896291e-07, 1.6960782533992358e-06, -1.6697911202623317e-06, 2.6273835419876467e-06, 2.7995216642651144e-06, -1.7303265369542945e-06]",4000,1.8760076999897137,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.001_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.005 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.005,0,21241397,0.005,20.0,198.0,15000.0,0.0005,8,0.000204480842826269,0.00030637151143146776,3.2933203197292767e-06,0.31011839554686577,0.4125497193211647,1.2936152464558281e-05,1.913476424496068e-08,1.634016712912065e-07,1.9095001628025022e-08,8.67007259999667e-11,9.6665,13,1.563,2,1.860128433075466,0.0024993750000000003,0.004998750000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-8.710912061554836e-06, -1.570802625357287, 1.5707995761376075, -2.763104989319988e-08, 1.5708027118142855, -6.816885866055982e-07]","[-8.710912061554836e-06, -6.29856239053872e-06, 3.249342710898162e-06, -2.763104989319988e-08, 6.385019388988056e-06, -6.816885866055982e-07]",4000,1.9769655000127386,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.005_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.005,1,20278046,0.005,20.0,198.0,15000.0,0.0005,8,0.00020423595924476818,0.0003082323997031332,3.1018221475935355e-06,0.31012326238211346,0.4125567297683599,1.6393083629054745e-05,1.945035500040458e-08,1.6153425661223197e-07,1.941110588011872e-08,8.670104954213473e-11,9.66725,13,1.5625,2,1.8593288041734932,0.0024993750000000007,0.0049987500000000015,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[4.0861928816386474e-06, -1.57078909345071, 1.570792520708832, 3.886006948984845e-06, 1.5707832999528657, -6.549778984759023e-07]","[4.0861928816386474e-06, 7.233344186508006e-06, -3.806086064539471e-06, 3.886006948984845e-06, -1.3026842030861019e-05, -6.549778984759023e-07]",4000,1.8408270000072662,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.005_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.005,2,20939338,0.005,20.0,198.0,15000.0,0.0005,8,0.00020429730064967525,0.00030945793794609684,3.7731120479092434e-06,0.3101219973646753,0.41255361425720616,1.627267252364966e-05,1.828696414671032e-08,1.5542548076943837e-07,1.8246071010249677e-08,8.670082099512616e-11,9.67725,13,1.574,2,1.8590307301387554,0.0024993750000000007,0.004998750000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.0504659641489372e-05, -1.5707949262175653, 1.570790058236085, 1.0136343736923778e-05, 1.5707935170106846, -1.5984989122603486e-06]","[1.0504659641489372e-05, 1.4005773312231184e-06, -6.268558811584057e-06, 1.0136343736923778e-05, -2.809784211965649e-06, -1.5984989122603486e-06]",4000,1.919246600009501,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.005_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.005 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.005,3,20580105,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043294532563993,0.00030859865741964904,1.7823305823183517e-06,0.3101212072294551,0.41255241100178663,2.3217828509161974e-05,1.95025850642665e-08,1.6498382329780038e-07,1.946149092728859e-08,8.670081614480769e-11,9.61475,12,1.5605,2,1.8592957181816223,0.002499375,0.00499875,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[7.6260676983150345e-06, -1.5707971154599567, 1.5707946360708531, -6.207664220903058e-07, 1.57080568054326, -1.9737075578122314e-05]","[7.6260676983150345e-06, -7.886650601474088e-07, -1.6907240434349546e-06, -6.207664220903058e-07, 9.353748363416514e-06, -1.9737075578122314e-05]",4000,1.8411414999864064,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.005_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.005 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.005,4,20637279,0.005,20.0,198.0,15000.0,0.0005,8,0.00020440915569582785,0.0003070865200778753,2.0315963083437293e-06,0.3101194576424519,0.4125509114297985,2.1471902471200206e-05,1.8387061132212037e-08,1.6154476976119904e-07,1.8345549757791723e-08,8.670083235842167e-11,9.633,12,1.5655,2,1.8598579504367836,0.0024993750000000003,0.004998750000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.665438961979266e-06, -1.5708000888327582, 1.5708049693056216, -9.613364590264347e-06, 1.5708096766263082, 9.939225866528923e-06]","[-1.665438961979266e-06, -3.7620378616765038e-06, 8.642510725076491e-06, -9.613364590264347e-06, 1.3349831411657576e-05, 9.939225866528923e-06]",4000,1.9513160999922547,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.005_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.01 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.01,0,20341829,0.005,20.0,198.0,15000.0,0.0005,8,0.0002045263041338322,0.00030604174967390196,4.665245210067245e-06,0.3101189048072607,0.4125479340218492,4.3726302705201076e-05,1.8292345784660363e-08,1.358640081263001e-07,1.825116890156162e-08,8.670091777444069e-11,9.6215,12,1.5635,2,1.8588938954110446,0.00499875,0.009997500000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.2846336871078163e-05, -1.570807372327944, 1.5708076856733983, -1.3883827621040477e-05, 1.570767942776834, 1.1857207425389751e-05]","[-2.2846336871078163e-05, -1.1045533047537859e-05, 1.1358878501788183e-05, -1.3883827621040477e-05, -2.838401806259938e-05, 1.1857207425389751e-05]",4000,1.8914398000051733,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.01_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.01 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.01,1,21038195,0.005,20.0,198.0,15000.0,0.0005,8,0.00020431352485321736,0.00030790539967456593,2.400416220738074e-06,0.31012064669500966,0.4125553093133638,4.8842921808880846e-05,1.8721677680726283e-08,1.6928877076212243e-07,1.868045917492627e-08,8.670092980102715e-11,9.64425,12,1.5675,2,1.8595741398970038,0.00499875,0.009997500000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.0648854192603716e-06, -1.57079186883089, 1.5707827480518124, 3.979846281821277e-05, 1.5707722517024845, 3.6856254368105418e-06]","[-2.0648854192603716e-06, 4.457964006610027e-06, -1.3578743084163847e-05, 3.979846281821277e-05, -2.407509241209027e-05, 3.6856254368105418e-06]",4000,1.8480791999900248,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.01_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.01 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.01,2,20407898,0.005,20.0,198.0,15000.0,0.0005,8,0.00020429808813593654,0.0003102927637776929,5.412490104757573e-06,0.31012374318512304,0.4125566493070534,3.761947516699553e-05,1.8341026305741526e-08,1.674351628742805e-07,1.829851580104639e-08,8.670102547677143e-11,9.67825,12,1.5795,2,1.8595652444276212,0.00499875,0.009997500000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.3631343263720632e-06, -1.5707890938994908, 1.5707664906726269, 1.69906951624337e-05, 1.570791587165749, -1.2637642266120033e-05]","[1.3631343263720632e-06, 7.232895405717699e-06, -2.9836122269699672e-05, 1.69906951624337e-05, -4.739629147598734e-06, -1.2637642266120033e-05]",4000,1.9604982999735512,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.01_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.01 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.01,3,21111545,0.005,20.0,198.0,15000.0,0.0005,8,0.0002041783406033461,0.00030926148962159735,6.91816747376611e-06,0.3101239263478202,0.41256142874254564,4.0874804142106265e-05,1.8542033100451896e-08,1.6454610472305205e-07,1.8500408328548617e-08,8.670141790088992e-11,9.641,12,1.56725,2,1.8589658047070952,0.00499875,0.009997500000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.5149940011302872e-05, -1.5707787032715028, 1.5707979622702746, 3.43564752640583e-07, 1.5708166749856094, -2.6717010924922444e-05]","[1.5149940011302872e-05, 1.7623523393739404e-05, 1.6354753780145614e-06, 3.43564752640583e-07, 2.0348190712837777e-05, -2.6717010924922444e-05]",4000,1.8412365000112914,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.01_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator linear level=0.01 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,linear,0.01,4,21105839,0.005,20.0,198.0,15000.0,0.0005,8,0.00020446505581126517,0.00030609576072191194,5.34519872643777e-06,0.3101189126816964,0.4125551399641141,4.210610680272373e-05,1.875368899813266e-08,1.5258376506397357e-07,1.8711883403875475e-08,8.670099456608899e-11,9.65525,13,1.5735,2,1.8589185893454123,0.0049987500000000015,0.009997500000000001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.0625980655884354e-05, -1.5707921628168682, 1.5707836338810077, 3.095813933562693e-05, 1.5707821246506748, 2.989495682446209e-06]","[-2.0625980655884354e-05, 4.163978028381976e-06, -1.2692913888834312e-05, 3.095813933562693e-05, -1.4202144221764357e-05, 2.989495682446209e-06]",4000,1.7749441000050865,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_linear_0.01_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=1e-05 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,1e-05,0,20274800,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433740764262104,0.0003074007937496882,6.101144528737662e-07,0.31012090438597134,0.4125530800095363,4.736191183269666e-07,1.970118522489906e-08,1.4766016009303231e-07,1.966142489676936e-08,8.67008348599654e-11,9.549,13,1.5395,2,1.859663181815822,3.3333337500000014e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.569957673223981e-08, -1.5707960669341403, 1.570796707521658, 1.0707805151803429e-07, 1.5707963310941815, -1.0194118186163199e-08]","[-1.569957673223981e-08, 2.598607562465105e-07, 3.807267614508447e-07, 1.0707805151803429e-07, 4.299284928066527e-09, -1.0194118186163199e-08]",4000,1.9123552000091877,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_1e-05_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=1e-05 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,1e-05,1,20799409,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433601750561182,0.0003074020629114325,6.031733595106485e-07,0.3101209059429788,0.4125530800114785,4.58718654145696e-07,2.0317433198085505e-08,1.6897783546278503e-07,2.0277389683668434e-08,8.670083679873604e-11,9.552,13,1.54125,2,1.8596573005827053,3.3333337500000006e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.4277161640120463e-08, -1.5707960752917862, 1.5707966819203631, 1.4421383826135037e-07, 1.5707963203623507, 3.470734095466023e-09]","[1.4277161640120463e-08, 2.5150311033783623e-07, 3.5512546658900135e-07, 1.4421383826135037e-07, -6.432545829326841e-09, 3.470734095466023e-09]",4000,1.8813656000129413,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_1e-05_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=1e-05 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,1e-05,2,20495775,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433655784967444,0.00030740129833156085,6.089873171861134e-07,0.31012090594965475,0.4125530800437234,4.6769988445233194e-07,1.9030318325696868e-08,1.5955708100232474e-07,1.8990531182407285e-08,8.670083698330855e-11,9.62875,13,1.55475,2,1.8596597364447027,3.333333750000001e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[3.610680429577592e-09, -1.5707960428864267, 1.5707966704864431, 1.381019512395479e-07, 1.5707963320839693, 3.003536670933566e-08]","[3.610680429577592e-09, 2.8390846984471807e-07, 3.43691546556002e-07, 1.381019512395479e-07, 5.289072735337186e-09, 3.003536670933566e-08]",4000,1.7102461000031326,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_1e-05_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=1e-05 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,1e-05,3,20865478,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433680444093338,0.00030740156917060963,6.036288384338339e-07,0.3101209080828151,0.4125530800126054,4.554359151030974e-07,1.939572300197903e-08,1.489739512327852e-07,1.9356399634058907e-08,8.670083573107243e-11,9.548,13,1.53725,2,1.8596611293653598,3.3333337499999997e-06,9.999999999999999e-06,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-6.3237208812935996e-09, -1.5707960605946978, 1.5707966786754988, 1.1145405173558907e-07, 1.5707963151401294, 1.189705991640939e-08]","[-6.3237208812935996e-09, 2.662001987729923e-07, 3.5188060221180706e-07, 1.1145405173558907e-07, -1.1654767151370038e-08, 1.189705991640939e-08]",4000,1.79798220001976,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_1e-05_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=1e-05 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,1e-05,4,20510790,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433646270156218,0.0003074015420495477,6.069773461374275e-07,0.31012090441692425,0.4125530800477506,4.6877818351058216e-07,1.9673052832381216e-08,1.6619564458890815e-07,1.9633859091075514e-08,8.670083638412556e-11,9.5945,13,1.5455,2,1.8596580094713326,3.3333337500000014e-06,1.0000000000000003e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.6561896080135848e-08, -1.5707960683407522, 1.5707966886876317, 1.4025538215446746e-07, 1.5707963642567115, -2.5275139786990253e-08]","[1.6561896080135848e-08, 2.5845414430847313e-07, 3.6189273511233466e-07, 1.4025538215446746e-07, 3.7461814983430486e-08, -2.5275139786990253e-08]",4000,1.917881800007308,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_1e-05_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=5e-05 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,5e-05,0,20648403,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043325322806752,0.0003074049651098321,5.911590626496205e-07,0.3101209072139534,0.41255308001333924,4.5905320954314915e-07,1.822032982166664e-08,1.5542748217224215e-07,1.8180134934719715e-08,8.67008477104874e-11,9.7005,13,1.569,2,1.8596432692265947,1.6666668750000004e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[8.07014883120199e-08, -1.5707961125906709, 1.5707966570726606, 2.0711480459130228e-07, 1.570796261498259, -4.571732814090934e-08]","[8.07014883120199e-08, 2.142042256902954e-07, 3.3027776402683173e-07, 2.0711480459130228e-07, -6.529663765242333e-08, -4.571732814090934e-08]",4000,1.8269336000084877,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_5e-05_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=5e-05 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,5e-05,1,20952037,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433864300520687,0.0003074006850684419,6.222459910182041e-07,0.3101208954148717,0.41255308001063606,5.416337309155345e-07,1.925059103953442e-08,1.407075052912382e-07,1.921102705804334e-08,8.670083634939759e-11,9.679,13,1.56,2,1.8596633220956462,1.6666668750000004e-05,5.000000000000001e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[5.261250507428076e-09, -1.570796066279045, 1.570796719018215, 1.961163346501813e-07, 1.570796498681144, -6.021028522004129e-08]","[5.261250507428076e-09, 2.6051585155784096e-07, 3.922233184905366e-07, 1.961163346501813e-07, 1.7188624745756442e-07, -6.021028522004129e-08]",4000,1.9723979999835137,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_5e-05_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=5e-05 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,5e-05,2,21122172,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433707775036042,0.00030740130400346444,6.073214088473555e-07,0.31012089983437363,0.4125530800109991,5.161233049588226e-07,1.833953826237058e-08,1.6301189352161e-07,1.8298938089310294e-08,8.670084065436152e-11,9.72825,13,1.57325,2,1.8596563852992944,1.6666668750000004e-05,5.000000000000001e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[4.044277438691725e-08, -1.570796116425542, 1.57079674263358, 1.2179317071468388e-07, 1.5707964850834601, 8.76454567269392e-08]","[4.044277438691725e-08, 2.1036935460294615e-07, 4.158386834873795e-07, 1.2179317071468388e-07, 1.5828856358979237e-07, 8.76454567269392e-08]",4000,1.84277970000403,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_5e-05_trial2
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=5e-05 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,5e-05,3,21123747,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433496625349,0.00030740422918628643,5.815835787581622e-07,0.31012091243121104,0.41255308001809277,4.5829457227253245e-07,1.7919102931771198e-08,1.5631182142621196e-07,1.787865915767074e-08,8.670084600992254e-11,9.729,13,1.5715,2,1.8596539443145552,1.6666668750000004e-05,5.000000000000001e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[2.3307083118687383e-08, -1.570796104846179, 1.5707966025778644, 2.677376196653215e-07, 1.5707962610983164, -9.040875310295294e-08]","[2.3307083118687383e-08, 2.219487176269297e-07, 2.7578296779573463e-07, 2.677376196653215e-07, -6.56965801759668e-08, -9.040875310295294e-08]",4000,1.8132080000068527,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_5e-05_trial3
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=5e-05 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,5e-05,4,20820113,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433856486068636,0.00030740343997486273,5.651451107833965e-07,0.3101209241006875,0.4125530800164454,3.966237693399841e-07,1.8948185684452356e-08,1.6195147678615457e-07,1.8908676448003386e-08,8.670084115277876e-11,9.67475,13,1.55775,2,1.8596637383618473,1.6666668750000004e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.089190636829953e-10, -1.57079611750528, 1.570796624911093, 5.898014687870093e-08, 1.570796458746983, 6.119599493771345e-08]","[-2.089190636829953e-10, 2.0928961652622036e-07, 2.981161963955259e-07, 5.898014687870093e-08, 1.319520863685142e-07, 6.119599493771345e-08]",4000,1.8334365999908186,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_5e-05_trial4
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0001 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0001,0,20947771,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433885913498376,0.00030740070946767535,6.178921616068504e-07,0.31012089241510254,0.41255308001040514,6.696723768295326e-07,1.8687363689398336e-08,1.5989375176109787e-07,1.8647347126171887e-08,8.670082963303957e-11,9.70125,13,1.56525,2,1.8596728161614597,3.333333750000001e-05,9.999999999999999e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-9.639906248064407e-08, -1.5707962287219113, 1.5707969381341846, -4.17425187851325e-08, 1.5707961550715566, -1.5678945778839397e-07]","[-9.639906248064407e-08, 9.807298528841102e-08, 6.113392880813251e-07, -4.17425187851325e-08, -1.7172333999226908e-07, -1.5678945778839397e-07]",4000,2.019467900012387,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0001_trial0
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0001 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0001,1,20946196,0.005,20.0,198.0,15000.0,0.0005,8,0.00020434105939892447,0.0003074024429851787,5.630872908700435e-07,0.3101209203818871,0.41255308001731783,5.622852800287483e-07,1.8743388698426968e-08,1.7007425142584762e-07,1.8703655961855793e-08,8.670082738482562e-11,9.69175,13,1.563,2,1.859683341067524,3.333333750000001e-05,0.00010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.5710897756549153e-07, -1.5707962551503347, 1.5707967819697166, -3.4230850459585806e-08, 1.5707961128821648, 1.7953840068840726e-07]","[-1.5710897756549153e-07, 7.164456183872403e-08, 4.5517482005763554e-07, -3.4230850459585806e-08, -2.1391273175019876e-07, 1.7953840068840726e-07]",4000,1.7710932999907527,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0001_trial1
Method3 TVQP ELNCP PCG noise robustness offline actuator quadratic level=0.0001 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,actuator,quadratic,0.0001,2,21249830,0.005,20.0,198.0,15000.0,0.0005,8,0.00020434043188906432,0.0003074040406301626,6.958593680258862e-07,0.31012087276719785,0.41255308001776614,7.111753782631547e-07,1.856096093434845e-08,1.5336153058812717e-07,1.852122114578583e-08,8.67008324947643e-11,9.6915,13,1.563,2,1.8596825138908197,3.333333750000001e-05,9.999999999999999e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.4256669190684568e-07, -1.5707959356850996, 1.5707968303324038, 1.857092865264487e-07, 1.5707961695575783, 1.4041634213232156e-07]","[-1.4256669190684568e-07, 3.911097969933053e-07, 5.035375072459658e-07, 1.857092865264487e-07, -1.5723731827677057e-07, 1.4041634213232156e-07]",4000,1.8179376999905799,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\actuator_quadratic_0.0001_trial2
